Temperature,Sunlight_Intensity,Humidity,Panel_Orientation,Panel_Position,Current_Generated
43.715639043811485,369.8645876341231,13.57241333924244,179.48683247893408,44.871222670317835,100.17169032832271
11.837327654899038,287.2750112331531,31.187113629879136,182.2822381490217,44.57573660031666,73.00123387439366
28.51096986304547,919.1684167844614,16.97766803595979,181.87845328052185,44.622718105399265,203.45359258869405
17.973519724651315,927.5797867663118,24.14297054962471,182.88787943621287,44.53554770460028,202.0175673553206
6.424753606909384,270.5280615912091,96.06077573611148,183.54872464635815,45.166107099460724,86.4101027813754
23.492088962449237,669.7966530239147,55.71866034557913,182.3310549939686,44.970778400205816,162.69324580147557
44.41141824390338,99.26263474197982,96.12901972674416,179.97461209765217,45.76169105196194,71.1684399825727
7.695880761458607,270.2949994737509,50.22535017271188,182.84921965381574,44.71124710658943,73.24681704116018
7.125294084979627,302.02338174994236,14.541983190722396,182.49891751501895,44.33034014441288,68.60107794749895
35.156557360667875,366.5811390493409,8.519876509118918,180.14741224889877,44.68888326159144,93.71999462170992
14.375169103729041,81.30804115287016,59.147963997583865,182.03256380025599,44.92324448319522,41.465461034480604
11.781062720663698,757.8802426203537,38.236350153964736,183.2753153947503,44.60314900089269,169.2099665439884
33.50489550302822,898.4553587866997,87.47064462448033,182.3198553363239,45.43012069515138,222.95789299292457
24.664339637994853,716.3748596247101,25.61830539620257,181.93194532231144,44.67277494079037,163.563910858004
23.51912298506113,533.5582733694439,85.16515351290946,182.4482005474622,45.28879431888781,144.29378800947742
12.257887313838816,644.2934127688394,32.95064211674501,182.94984362560567,44.566503517125355,145.14490169637057
20.523270310220525,937.8924955375462,11.874166138181351,182.53148527456472,44.446466006768254,201.67380852136176
42.88151418909002,53.53451847847279,15.963429990828127,178.98569815801977,44.913280085827004,37.2055020458179
10.34099893075276,996.4511319396091,27.456210275363514,183.71458044953278,44.44703142258575,212.9701975792017
47.24866324164577,995.5809967963465,44.73707405522362,180.77938996202212,45.18810036237575,236.43280878734575
49.46939192629788,791.8239985993325,79.83168249066944,180.65293066922615,45.604378822642786,207.3208621185306
26.826653359596026,996.3900081972935,49.00801817826039,182.58230335678286,44.92114042862702,227.66615835694859
2.719528869025478,185.49571812010979,14.00422326622256,182.64651922430116,44.26872641778435,42.931359010461506
